id_Estab,razon.social,nombre.sucursal,direccion,ccz,barrio,cajas,cadena,long,lat,ciudad,depto,id.depto,localidad,lat_rad,lon_rad,secc,test
117,Polakof  y C�a.  S.A.,El Dorado - Treinta y Tres Obelisco,Enrique Rod� 1559,,Interior,2.0,El Dorado,-33.22808828,-54.37859324,Treinta y Tres,Treinta y Tres,19.0,19220.0,-0.9490854946407311,-0.5799395446293395,,
118,Polakof  y C�a.  S.A.,El Dorado - Sol�s,Avda. Barreiro Pda. 28,,Interior,3.0,El Dorado,-34.78951211,-55.37694236,Balneario Sol�s,Maldonado,10.0,10828.0,-0.9665099738691191,-0.6071915314819396,,
119,Polakof  y C�a.  S.A.,El Dorado - Cuchilla Alta,Avda. Agust�n Pons S/N entre Rambla 33 y Canelones,,Interior,3.0,El Dorado,-34.79662349,-55.49485429,Cuchilla Alta,Canelones,3.0,3935.0,-0.9685679252750001,-0.6073156484773002,,
120,Polakof  y C�a.  S.A.,El Dorado - Las Piedras,Gral. Flores 609,,Interior,3.0,El Dorado,-34.72788381,-56.21585865,Las Piedras,Canelones,3.0,3221.0,-0.9811518252782346,-0.6061159147345329,,
121,Polakof  y C�a.  S.A.,El Dorado - Lascano,25 de Agosto y Rinc�n,,Interior,3.0,El Dorado,-33.67438544,-54.20609267,Lascano,Rocha,14.0,14422.0,-0.9460747917326641,-0.5877288995136395,,
122,Polakof  y C�a.  S.A.,El Dorado - Boulevar,Tacuaremb� y Bvar. Artigas,,Interior,3.0,El Dorado,-34.91511706,-54.94480493,Maldonado,Maldonado,10.0,10320.0,-0.9589677528945124,-0.6093837514162426,,
123,Polakof  y C�a.  S.A.,El Dorado - Minas 3,18 de Julio y Claudio Williman,,Interior,3.0,El Dorado,-34.37489226,-55.24036001,Minas,Lavalleja,9.0,9220.0,-0.9641261621615078,-0.5999550499553147,,
124,Polakof  y C�a.  S.A.,El Dorado - Sim�n del Pino,Sim�n del Pino y Misiones,,Interior,3.0,El Dorado,-34.85924269,-55.277325,Piri�polis,Maldonado,10.0,10523.0,-0.9647713229449745,-0.608408559692265,,
125,Polakof  y C�a.  S.A.,El Dorado - Treinta y Tres El Arco,Manuel Mel�ndez 852 esq. Juan Rosas,,Interior,3.0,El Dorado,-33.22944446,-54.38261002,Treinta y Tres,Treinta y Tres,19.0,19220.0,-0.9491556006770593,-0.5799632144355893,,
126,Polakof  y C�a.  S.A.,El Dorado - Mercado Velazquez,Avda. Batlle y Ordo�ez y Mitre,,Interior,4.0,El Dorado,-34.89853795,-54.95389921,Maldonado,Maldonado,10.0,10320.0,-0.9591264780236108,-0.6090943913596922,,
127,Polakof  y C�a.  S.A.,El Dorado - Minas Avenida,Luis A. de Herrera  515,,Interior,4.0,El Dorado,-34.37279248,-55.24357249,Minas,Lavalleja,9.0,9220.0,-0.9641822305146622,-0.5999184018807472,,
128,Polakof  y C�a.  S.A.,El Dorado - Gorlero,Calle 29 y Gorlero,,Interior,4.0,El Dorado,-34.95999947,-54.94127259,Punta del Este,Maldonado,10.0,10524.0,-0.9589061019312125,-0.6101670972469726,,
129,Polakof  y C�a.  S.A.,El Dorado - Parada 2,Av. Francia entre Vaz Ferreira y Lenzina,,Interior,4.0,El Dorado,-34.9532227,-54.9389274,Punta del Este,Maldonado,10.0,10524.0,-0.9588651706441277,-0.6100488202978221,,
130,Polakof  y C�a.  S.A.,El Dorado - La Barra,Ruta 10 Km. 160.10,,Interior,5.0,El Dorado,-34.9086191,-54.86736565,Barra de Maldonado,Maldonado,10.0,10942.0,-0.9576161824881387,-0.6092703406195797,,
131,Polakof  y C�a.  S.A.,El Dorado - La Paloma,Solari esq. Sirio,,Interior,5.0,El Dorado,-34.66434558,-54.15560948,La Paloma,Rocha,14.0,14722.0,-0.9451936938502543,-0.6050069634201435,,
132,Polakof  y C�a.  S.A.,El Dorado - Punta del Este Virazon,Virazon,,Interior,5.0,El Dorado,-34.90796516,-54.94891351,Punta del Este,Maldonado,10.0,10524.0,-0.959039461143094,-0.6092589272134692,,
133,Polakof  y C�a.  S.A.,El Dorado - Minas Centro,Morales Arrillaga 757,,Interior,5.0,El Dorado,-34.37417286,-55.23424515,Minas,Lavalleja,9.0,9220.0,-0.9640194377212092,-0.5999424940566759,,
134,Polakof  y C�a.  S.A.,El Dorado - Mercado Pan de Az�car,F�lix de Lizarza 775,,Interior,5.0,El Dorado,-34.77995427,-55.22845428,Pan de Az�car,Maldonado,10.0,10522.0,-0.9639183679731543,-0.6070247157045608,,
135,Polakof  y C�a.  S.A.,El Dorado - San Carlos Avenida,Ceberio y Rinc�n,,Interior,5.0,El Dorado,-34.79540196,-54.92222562,San Carlos,Maldonado,10.0,10321.0,-0.958573669592184,-0.6072943287568883,,
136,Polakof  y C�a.  S.A.,El Dorado - La Balconada,Av. Sagitario Esquina Alfa,,Interior,6.0,El Dorado,-34.6593147,-54.1697994,La Paloma,Rocha,14.0,14722.0,-0.9454413546748488,-0.6049191579998707,,
137,Polakof  y C�a.  S.A.,El Dorado - Super Eco Lussich,Camino Lussich y Medina,,Interior,6.0,El Dorado,-34.8991043,-54.96720539,Maldonado,Maldonado,10.0,10320.0,-0.9593587146754737,-0.6091042760319109,,
138,Polakof  y C�a.  S.A.,El Dorado - Piria,Av. Piria y Tucum�n,,Interior,6.0,El Dorado,-34.86899766,-55.27315934,Piri�polis,Maldonado,10.0,10523.0,-0.9646986184624559,-0.6085788160371982,,
139,Polakof  y C�a.  S.A.,El Dorado - R�o Branco,Jos� H. Uriarte y Virrey Arredondo,,Interior,6.0,El Dorado,-32.58116917,-53.37591628,R�o Branco,Cerro Largo,4.0,4522.0,-0.9315854803548436,-0.5686486761657682,,
140,Polakof  y C�a.  S.A.,El Dorado - San Carlos Centro,25 de Agosto y  Sarand�,,Interior,6.0,El Dorado,-34.79101284,-54.91311283,San Carlos,Maldonado,10.0,10321.0,-0.9584146214026412,-0.6072177241616231,,
141,Polakof  y C�a.  S.A.,El Dorado - Treinta y Tres Centro,Basilio Araujo 1067,,Interior,6.0,El Dorado,-33.23295056,-54.38768007,Treinta y Tres,Treinta y Tres,19.0,19220.0,-0.9492440897428001,-0.5800244074244933,,
142,Polakof  y C�a.  S.A.,El Dorado - Mercado 18,Dodera 882,,Interior,10.0,El Dorado,-34.9071442,-54.96037308,Maldonado,Maldonado,10.0,10320.0,-0.9592394683704568,-0.609244598758442,,
143,Polakof  y C�a.  S.A.,El Dorado - Santa Luc�a,Av. Rivera y Dr. Mateo Legnani,,Interior,10.0,El Dorado,-34.4498343,-56.3982732,Santa Luc�a,Canelones,3.0,3323.0,-0.9843355597792784,-0.601263035301476,,
144,Ta Ta S.A.,Ta - Ta - Tres Cruces,Bvar. Gral. Artigas 1867,2.0,Tres Cruces,11.0,Ta - Ta,-34.89641173,-56.16508872,Montevideo,Montevideo,1.0,1020.0,-0.9802657228387276,-0.6090572818200705,,
145,Polakof  y C�a.  S.A.,El Dorado - Melo,Luis A. De Herrera y Justino Muniz,,Interior,8.0,El Dorado,-32.3694805,-54.1697456,Melo,Cerro Largo,4.0,4220.0,-0.9454404156877112,-0.5649540118851004,,
146,Macromercado My. S.A.,Macromercado My. - Camino Maldonado / Punta Rieles,Camino Maldonado 6783,9.0,Punta de Rieles ,10.0,Macromercado My.,-34.82459384,-56.10209434,Montevideo,Montevideo,1.0,1020.0,-0.9791662634974752,-0.6078038231777353,,
147,Macromercado My. S.A.,Macromercado My. - Paso de la Arena,Avda. Luis Batlle Berres 6149,18.0,Paso de la Arena,12.0,Macromercado My.,-34.84614233,-56.25001131,Montevideo,Montevideo,1.0,1020.0,-0.9817479016435487,-0.6081799152770684,16.0,False
148,Macromercado My. S.A.,Macromercado My. - La Teja,Avda. Dr. Carlos Ma. Ram�rez 574,14.0,La Teja,13.0,Macromercado My.,-34.86204963,-56.23138236,Montevideo,Montevideo,1.0,1020.0,-0.9814227651298594,-0.608457550037171,16.0,False
149,Macromercado My. S.A.,Macromercado My. - Carrasco,Avda. al Parque Roosvelt 2495,,Interior,22.0,Macromercado My.,-34.87133956,-56.02260557,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9777789227426147,-0.6086196899029508,,
150,Macromercado My.  S.A.,Macromercado My. - Maldonado,Bvar. Artigas y 3 de febrero,,Interior,22.0,Macromercado My.,-34.91511706,-54.94480493,Maldonado,Maldonado,10.0,10320.0,-0.9589677528945124,-0.6093837514162426,,
151,Macromercado My. S.A.,Macromercado My. - Casa Central / San Mart?n,Pugnalini 1847,3.0,Brazo Oriental,22.0,Macromercado My.,-34.8667541,-56.18040616,Montevideo,Montevideo,1.0,1020.0,-0.9805330625997042,-0.6085396585282322,,
152,Henderson y Cia.  S.A.,Tienda Inglesa - Pocitos,Juan Benito Blanco 966,5.0,Pocitos,5.0,Tienda Inglesa,-34.91390176,-56.14886398,Montevideo,Montevideo,1.0,1020.0,-0.9799825477054476,-0.6093625404298431,,
153,Henderson y Cia.  S.A.,Tienda Inglesa - Arocena,Dr. Alejandro Schroeder 6436,8.0,Carrasco,9.0,Tienda Inglesa,-34.887673,-56.05852061,Montevideo,Montevideo,1.0,1020.0,-0.9784057584416,-0.6089047622091277,,
154,Henderson y Cia.  S.A.,Tienda Inglesa - Unión,Avda. 8 de Octubre 4086,6.0,Unión,10.0,Tienda Inglesa,-34.87076392,-56.1348831,Montevideo,Montevideo,1.0,1020.0,-0.9797385353171214,-0.6086096430896446,,
155,Ta Ta S.A.,Ta - Ta - Hiper Maldonado,25 de Mayo 600,,Interior,11.0,Ta - Ta,-34.90905068,-54.95580323,Maldonado,Maldonado,10.0,10320.0,-0.9591597094416346,-0.6092778731115654,,
156,Henderson y Cia.  S.A.,Tienda Inglesa - Lagomar,Avda. Ing. Luis Giannattasio Km.21800,,Interior,13.0,Tienda Inglesa,-34.83446951,-55.980841,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9770499934854349,-0.6079761861350758,,
157,Henderson y Cia.  S.A.,Tienda Inglesa - Posadas,Avda. Dr. Luis A. de Herrera  4462,15.0,Prado ,14.0,Tienda Inglesa,-34.85783077,-56.19462606,Montevideo,Montevideo,1.0,1020.0,-0.9807812466740086,-0.6083839170394902,,
158,Henderson y Cia.  S.A.,Tienda Inglesa - Atl�ntida,Ruta Interbalnearia  Km 45,,Interior,18.0,Tienda Inglesa,-34.76800372,-55.76856156,Atl�ntida,Canelones,3.0,3621.0,-0.9733450183231452,-0.6068161392596367,,
159,Henderson y Cia.  S.A.,Tienda Inglesa - Central,Avda. Italia 5820,8.0,Carrasco,22.0,Tienda Inglesa,-34.88259202,-56.08110165,Montevideo,Montevideo,1.0,1020.0,-0.9787998719381246,-0.6088160823788996,,
160,Ta Ta S.A.,Ta - Ta - Rivera II,Sep� 51,,Interior,7.0,Ta - Ta,-30.9000121,-55.5263139,Rivera,Rivera,13.0,13220.0,-0.9691169990508934,-0.5393069500510873,,
161,Ta Ta S.A.,Ta - Ta - Costa Urbana Shopping,"Av Giannattasio km 20,500",,Interior,13.0,Ta - Ta,-34.8412378,-55.9948837,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9772950848363048,-0.6080943150803056,,
162,Ta Ta S.A.,Multiahorro Express N� 15,Mart�n Fierro 2415,4.0,La Blanqueada,2.0,Ta - Ta,-34.88275034,-56.16558447,Montevideo,Montevideo,1.0,1020.0,-0.9802743753084943,-0.6088188455841714,,
163,Sistemar S.A.,Multiahorro Express N� 9,Avda. Ram�n Anador 3842,4.0,Buceo,2.0,Multi Ahorro,-34.89335284,-56.13056929,Montevideo,Montevideo,1.0,1020.0,-0.9796632451293158,-0.6090038941181142,,
164,Ta Ta S.A.,Ta - Ta - Av. Rivera  ,Avda. Gral. Rivera 4250,7.0,Buceo,2.0,Ta - Ta,-34.89616288,-56.12176942,Montevideo,Montevideo,1.0,1020.0,-0.9795096584240683,-0.6090529385682268,,
165,Ta Ta S.A.,Multiahorro Express N� 13,Dr. Trist�n Narvaja 1541,2.0,Cordón,2.0,Ta - Ta,-34.90185104,-56.17782331,Montevideo,Montevideo,1.0,1020.0,-0.9804879833631192,-0.6091522156886071,,
166,Ta Ta S.A.,Ta! N� 2,Avda. Gral. Rivera 2056,3.0,Cordón,2.0,Ta - Ta,-34.90243241,-56.17148092,Montevideo,Montevideo,1.0,1020.0,-0.9803772877751735,-0.6091623625092795,,
167,Ta Ta S.A.,Ta - Ta - Libertad,Libertad 2545,5.0,Pocitos,2.0,Ta - Ta,-34.91061083,-56.15822847,Montevideo,Montevideo,1.0,1020.0,-0.9801459888887176,-0.6093051028658905,,
168,Ta Ta S.A.,Ta - Ta - Gral. Flores,Avda. Gral. Flores 4649,11.0,Cerrito,3.0,Ta - Ta,-34.84612874,-56.1555897,Montevideo,Montevideo,1.0,1020.0,-0.9800999336640148,-0.608179678086823,,
169,Ta Ta S.A.,Ta - Ta - Agraciada,Avda. Agraciada 2560,16.0,Aguada,3.0,Ta - Ta,-34.88460381,-56.19320693,Montevideo,Montevideo,1.0,1020.0,-0.9807564781829948,-0.6088511947382584,,
170,Sistemar S.A.,Multiahorro Express N� 8,Ram�n Anador 3272,5.0,Parque Batlle,3.0,Multi Ahorro,-34.89631912,-56.14572,Montevideo,Montevideo,1.0,1020.0,-0.9799276749028306,-0.6090556654706503,,
171,Ta Ta S.A.,Ta - Ta - Rio Branco,R�o Branco 1382,1.0,Centro,3.0,Ta - Ta,-34.90568957,-56.19573175,Montevideo,Montevideo,1.0,1020.0,-0.980800544605015,-0.6092192106755437,1.0,False
172,Ta Ta S.A.,Ta - Ta - Constituyente,Constituyente 1570,2.0,Centro,3.0,Ta - Ta,-34.90612584,-56.18204036,Montevideo,Montevideo,1.0,1020.0,-0.9805615847703404,-0.6092268250234714,7.0,False
173,Ta Ta S.A.,Ta - Ta - Canelones,Canelones 888,1.0,Centro,3.0,Ta - Ta,-34.90936691,-56.19705609,Montevideo,Montevideo,1.0,1020.0,-0.9808236586984308,-0.6092833923662591,4.0,False
174,Ta Ta S.A.,Ta - Ta - J.H. Figueiras ,Jos� H. Figueira 2301,5.0,Parque Rod�,3.0,Ta - Ta,-34.91568181,-56.16416731,Montevideo,Montevideo,1.0,1020.0,-0.9802496412004669,-0.6093936081631932,,
175,Ta Ta S.A.,Ta - Ta - San Martin ,Avda. Gral. San Mart�n 2700,3.0,Reducto,4.0,Ta - Ta,-34.87614907,-56.1857678,Montevideo,Montevideo,1.0,1020.0,-0.9806266408710109,-0.6087036316878582,,
176,Ta Ta S.A.,Ta - Ta - Avda. Italia ,Avda. Italia 3796,6.0,Buceo,4.0,Ta - Ta,-34.88709064,-56.13024546,Montevideo,Montevideo,1.0,1020.0,-0.9796575932295991,-0.6088945981096957,,
177,Ta Ta S.A.,Ta - Ta - Jackson ,Juan D. Jackson 1222,2.0,Cordón,4.0,Ta - Ta,-34.90691562,-56.1730635,Montevideo,Montevideo,1.0,1020.0,-0.9804049090068497,-0.6092406092848378,,
178,Ta Ta S.A.,Ta - Ta - San Jose ,San Jos� 882,1.0,Centro,4.0,Ta - Ta,-34.90750923,-56.19737321,Montevideo,Montevideo,1.0,1020.0,-0.9808291934865547,-0.6092509697338105,4.0,False
179,Ta Ta S.A.,Ta - Ta - Paraguay ,Paraguay 1017,1.0,Barrio Sur,4.0,Ta - Ta,-34.9126652,-56.191997,Montevideo,Montevideo,1.0,1020.0,-0.9807353609207761,-0.6093409583864445,5.0,False
180,Ta Ta S.A.,Mimatec 18 Tacuarembo,18 de Julio 430,,Interior,4.0,Ta - Ta,-31.7185385,-55.9881785,Tacuaremb�,Tacuaremb�,18.0,18220.0,-0.9771780570192999,-0.5535929307455835,,
181,Ta Ta S.A.,Ta - Ta - N.Ferreira (Tacuaremb�) ,Nelson Ferreira 132,,Interior,4.0,Ta - Ta,-31.7220173,-55.9789866,Tacuaremb�,Tacuaremb�,18.0,18220.0,-0.977017628099786,-0.5536536472596019,,
182,Ta Ta S.A.,Ta - Ta - Lezica ,Avda. Lezica 6345,12.0,Col�n,5.0,Ta - Ta,-34.79672,-56.24808361,Montevideo,Montevideo,1.0,1020.0,-0.9817142569315581,-0.6073173328945612,,
183,Ta Ta S.A.,Ta - Ta - J.B. Y Ordo�ez ,Bvar. Jos� Batlle y Ordo�ez 6609,13.0,Sayago,5.0,Ta - Ta,-34.82542909,-56.22402631,Montevideo,Montevideo,1.0,1020.0,-0.981294377837418,-0.6078184010403126,,
184,Ta Ta S.A.,Ta - Ta - Felipe Carape ,Avda. Felipe Carap� 4478,15.0,Aires Puros,5.0,Ta - Ta,-34.85338039,-56.19417495,Montevideo,Montevideo,1.0,1020.0,-0.9807733733192199,-0.6083062432555253,,
185,Ta Ta S.A.,Ta - Ta - Cooper ,Cooper 2390,8.0,Carrasco,5.0,Ta - Ta,-34.87083853,-56.06918428,Montevideo,Montevideo,1.0,1020.0,-0.9785918745934462,-0.6086109452797994,,
186,Ta Ta S.A.,Ta - Ta - Cufre ,Cufr� 2687,2.0,La Comercial,5.0,Ta - Ta,-34.87794723,-56.17095454,Montevideo,Montevideo,1.0,1020.0,-0.9803681007110568,-0.6087350155003359,,
187,Ta Ta S.A.,Ta - Ta - Miguelete ,Miguelete 2226,2.0,Tres Cruces,5.0,Ta - Ta,-34.89229941,-56.17095017,Montevideo,Montevideo,1.0,1020.0,-0.9803680244401686,-0.6089855082961748,19.0,False
188,Ta Ta S.A.,Ta - Ta - J.B. Y Ordo�ez ,Bvar. Jos� Batlle y Ord��ez 1703,7.0,Buceo,5.0,Ta - Ta,-34.89382598,-56.12898604,Montevideo,Montevideo,1.0,1020.0,-0.9796356122039337,-0.6090121519689371,,
189,Ta Ta S.A.,Ta - Ta - Cavia ,Luis B. Cavia 2610,5.0,Pocitos,5.0,Ta - Ta,-34.90804026,-56.15770659,Montevideo,Montevideo,1.0,1020.0,-0.9801368803644173,-0.6092602379557374,,
190,Ta Ta S.A.,Ta - Ta - Florida ,Fructuoso Rivera 3320 (y Dr. Gonz�lez),,Interior,6.0,Ta - Ta,-34.09636833,-56.2147445,Florida,Florida,8.0,8220.0,-0.9811323796923735,-0.5950938903312204,,
191,Ta Ta S.A.,Ta - Ta - La Paz ,Conrado Moller 260,,Interior,6.0,Ta - Ta,-34.76274799,-56.22468585,La Paz,Canelones,3.0,3321.0,-0.9813058889819667,-0.6067244094665408,,
192,Ta Ta S.A.,Ta - Ta - Cilindro ,Juan Sebasti�n Elcano 3301,11.0,P�rez Castellanos,6.0,Ta - Ta,-34.85952506,-56.15075662,Montevideo,Montevideo,1.0,1020.0,-0.9800155805050025,-0.6084134879784739,,
193,Ta Ta S.A.,Ta - Ta - C.M Ramirez ,Avda. Dr. Carlos Ma. Ram�rez 932,14.0,La Teja,6.0,Ta - Ta,-34.86658314,-56.23693197,Montevideo,Montevideo,1.0,1020.0,-0.981519624096561,-0.608536674713343,16.0,False
194,Ta Ta S.A.,Ta - Ta - Rodo ,Jos� Enrique Rod� 1802,2.0,Cordón,6.0,Ta - Ta,-34.90479859,-56.17716075,Montevideo,Montevideo,1.0,1020.0,-0.980476419509627,-0.6092036601409743,,
195,Ta Ta S.A.,Ta - Ta - Fondar (Trinidad) ,Francisco Fondar 785,,Interior,6.0,Ta - Ta,-33.5202526,-56.8997266,Trinidad,Flores,7.0,7320.0,-0.9930875726545986,-0.5850387739701898,,
196,Ta Ta S.A.,Ta - Ta - Igua ,Igu� 4498,8.0,Malvín Norte,7.0,Ta - Ta,-34.88114371,-56.11184138,Montevideo,Montevideo,1.0,1020.0,-0.9793363814377987,-0.6087908046008101,,
197,Ta Ta S.A.,Ta - Ta - Comercio ,Comercio 2445,6.0,Unión,8.0,Ta - Ta,-34.87763426,-56.14148306,Montevideo,Montevideo,1.0,1020.0,-0.9798537263496212,-0.6087295531433761,,
198,Ta Ta S.A.,Ta - Ta - Belloni ,Avda. Jos� Belloni 4393,11.0,Piedras Blancas,9.0,Ta - Ta,-34.82319956,-56.14089719,Montevideo,Montevideo,1.0,1020.0,-0.9798435009891325,-0.6077794884010407,,
199,Ta Ta S.A.,Ta - Ta - Piedras Blancas ,Avda. Gral. Flores 5493,10.0,Piedras Blancas,9.0,Ta - Ta,-34.82885107,-56.14141459,Montevideo,Montevideo,1.0,1020.0,-0.9798525313226824,-0.6078781258582501,,
200,Ta Ta S.A.,Ta - Ta - Blanqueada ,Avda. 8 de Octubre 3340,6.0,Unión,9.0,Ta - Ta,-34.88006984,-56.14878114,Montevideo,Montevideo,1.0,1020.0,-0.9799811018746951,-0.6087720620335717,,
201,Ta Ta S.A.,Ta - Ta - Mercedes ,Don Bosco 734,,Interior,10.0,Ta - Ta,-33.25689804,-58.02964394,Mercedes,Soriano,17.0,17220.0,-1.0128083505129748,-0.5804423697980489,,
202,Ta Ta S.A.,Ta - Ta - Jardines ,Camino Maldonado 5757,9.0,Punta de Rieles ,10.0,Ta - Ta,-34.84185921,-56.12456152,Montevideo,Montevideo,1.0,1020.0,-0.9795583897621133,-0.6081051607308104,,
203,Ta Ta S.A.,Ta - Ta - Gral Flores ,Avda. Gral. Flores 4104,11.0,Buceo,10.0,Ta - Ta,-34.85473971,-56.16188944,Montevideo,Montevideo,1.0,1020.0,-0.9802098848690344,-0.6083299678651135,,
204,Ta Ta S.A.,Ta - Ta - Malvin Alto ,Camino Carrasco 4656,6.0,Malvín Norte,11.0,Ta - Ta,-34.87180352,-56.11803439,Montevideo,Montevideo,1.0,1020.0,-0.9794444698529076,-0.6086277875325483,99.0,False
205,Ta Ta S.A.,Ta - Ta - D.Lamas (Salto) ,Diego Lamas 2274,,Interior,11.0,Ta - Ta,-31.38371262,-57.94355019,Salto,Salto,15.0,15120.0,-1.011305731110086,-0.547749116718696,,
206,Ta Ta S.A.,Ta - Ta - Solymar ,Avda. Ing. Luis Giannattasio Km. 23.200,,Interior,12.0,Ta - Ta,-34.87036158,-56.02247714,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9777766812162563,-0.6086026209319321,,
207,Ta Ta S.A.,Ta - Ta - Glra Flores Tacuaremb� ,Gral. Flores 315,,Interior,12.0,Ta - Ta,-31.7159807,-55.9842182,Tacuaremb�,Tacuaremb�,18.0,18220.0,-0.9771089367449333,-0.5535482887139759,,
208,Ta Ta S.A.,Ta - Ta - Cerro ,Avda. Dr. Carlos Ma. Ram�rez 1490,17.0,Cerro,16.0,Ta - Ta,-34.87322619,-56.24556142,Montevideo,Montevideo,1.0,1020.0,-0.9816702364116973,-0.6086526178082176,13.0,False
209,Ta Ta S.A.,Ta - Ta - W.F.Aldunate (Durazno) ,Wilson Ferrira Aldunate 419,,Interior,10.0,Ta - Ta,-33.3827939,-56.527935,Durazno,Durazno,6.0,6220.0,-0.9865985851033408,-0.5826396670696787,,
210,De Bu�o SRL.,MicroMacro 3 Calvo,Francisco Canaro 2265,2.0,Cordón,2.0,Micro Macro,-34.89878911,-56.16538919,Montevideo,Montevideo,1.0,1020.0,-0.980270967029531,-0.6090987749286416,,
211,Yaelcong S.A.,MicroMacro 12 Camino Carrasco,Camino Carrasco 120,,Interior,2.0,Micro Macro,-34.86282837,-56.05523688,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9783484465413536,-0.6084711416141879,,
212,Fonsil S.A.,Micro Macro  Tigre 1,Jos� Pedro Varela 401,,Interior,3.0,Micro Macro,-34.46663043,-57.83854674,Colonia del Sacramento,Colonia,5.0,5320.0,-1.0094730751816325,-0.601556183071569,,
213,Fonsil S.A.,Micro Macro  Tigre 2,Rivera 185,,Interior,3.0,Micro Macro,-34.47045213,-57.84405887,Colonia del Sacramento,Colonia,5.0,5320.0,-1.0095692799989306,-0.6016228843195924,,
214,Fonsil S.A.,Micro Macro 11 Libertad,Ruta 1 km.52 /Lavalleja,,Interior,3.0,Micro Macro,-34.63893981,-56.61913703,Libertad,San Jos�,16.0,16421.0,-0.9881903608113434,-0.6045635490846389,,
215,Brentol S.A.,Micro Macro 7 Mill�n,Avda. Mill�n 5956 y Cno.Lecocq,13.0,Sayago,3.0,Micro Macro,-34.8257997,-56.24283976,Montevideo,Montevideo,1.0,1020.0,-0.9816227344835774,-0.6078248694050534,,
216,Yaelcong S.A.,Micro Macro 14 Pereira,Gabriel A. Pereira 3173,5.0,Pocitos,3.0,Micro Macro,-34.90930795,-56.14769084,Montevideo,Montevideo,1.0,1020.0,-0.9799620725498608,-0.609282363320132,,
217,Fonsil S.A.,Micro Macro Tigre 3,Lorenzo Latorre s/n,,Interior,4.0,Micro Macro,-34.44831472,-57.84384155,Colonia del Sacramento,Colonia,5.0,5320.0,-1.0095654870494002,-0.6012365136272285,,
218,Colen S.A.,Micro Macro 4 San Jos�,San Jos� 1042,1.0,Centro,4.0,Micro Macro,-34.90722668,-56.19382116,Montevideo,Montevideo,1.0,1020.0,-0.9807671985188593,-0.6092460383060091,4.0,False
219,Cladisol S.A.,Micro Macro 6 21 de Setiembre,21 de Setiembre 2973,5.0,Pocitos,4.0,Micro Macro,-34.91950719,-56.15276567,Montevideo,Montevideo,1.0,1020.0,-0.9800506450423397,-0.609460373639333,,
220,Blami Ltda.,Super Tico - BLAMI,Avda. De las Instrucciones 3086,10.0,Casavalle,3.0,Super Tico,-34.8087643,-56.16401239,Montevideo,Montevideo,1.0,1020.0,-0.9802469373363897,-0.6075275455856592,,
221,Mabiluz S.A.,Super Tico - MABILUZ,Bvar. Aparicio Saravia 4642,13.0,Pe�arol,3.0,Super Tico,-34.82651394,-56.20127574,Montevideo,Montevideo,1.0,1020.0,-0.9808973054842126,-0.6078373352447028,,
222,Fedim�n S.A.,Super Tico - FEDIMAN,Cardal 3209,4.0,La Blanqueada,4.0,Super Tico,-34.88430852,-56.14601649,Montevideo,Montevideo,1.0,1020.0,-0.97993284962953,-0.6088460409555101,,
223,Noar Ltda.,Super Tico - NOAR,Avda. De las Instrucciones 1388,13.0,Lavalleja,5.0,Super Tico,-34.83773753,-56.19362027,Montevideo,Montevideo,1.0,1020.0,-0.9807636923269248,-0.6080332238440967,,
224,Dacaril S.A.,Expres Palermo,Avda. Gonzalo Ram�rez 1811,2.0,Palermo,5.0,Frigo,-34.91187323,-56.17535157,Montevideo,Montevideo,1.0,1020.0,-0.9804448433618658,-0.6093271359023675,,
225,Dacaril S.A.,Expres Centro,Avda. Uruguay  1104,1.0,Centro,6.0,Frigo,-34.9033249,-56.19251427,Montevideo,Montevideo,1.0,1020.0,-0.9807443889853978,-0.6091779393983205,6.0,False
226,Iberpark S.A.,Iberpark,Avda. 18 de Julio 2033,1.0,Centro,1.0,Iberpark,-34.90011383,-56.17171869,Montevideo,Montevideo,1.0,1020.0,-0.980381437644536,-0.6091218956543086,,
227,Iberpark S.A.,Iberpark,Avda. 18 de Julio 1852,1.0,Centro,1.0,Iberpark,-34.9021983,-56.176237,Montevideo,Montevideo,1.0,1020.0,-0.9804602970306618,-0.6091582765189676,,
228,Iberpark S.A.,Iberpark,Constituyente 1486,1.0,Centro,1.0,Iberpark,-34.90591512,-56.18382559,Montevideo,Montevideo,1.0,1020.0,-0.9805927429117457,-0.6092231472656716,7.0,False
229,Iberpark S.A.,Iberpark,Soriano 1249,1.0,Centro,1.0,Iberpark,-34.90751232,-56.18916948,Montevideo,Montevideo,1.0,1020.0,-0.9806860113871101,-0.6092510236644845,5.0,False
230,Iberpark S.A.,Iberpark,Blv. Artigas 1825 Local 17,,Tres Cruces,1.0,Iberpark,-34.893946,-56.1681817,Montevideo,Montevideo,1.0,1020.0,-0.9803197055234258,-0.6090142467131052,,
231,Iberpark S.A.,Iberpark,Av. Giannattasio Km 21 Local 131A,,Interior,1.0,Iberpark,-34.8254104,-56.2405836,Canelones,Canelones,3.0,3320.0,-0.9815833570631256,-0.6078180748382755,,
